transaction_id,line_no,sku,quantity,regular_price,sale_price,unit_cost,promotion
T0000249,1,FLO-009,2,210.00,210.00,95.0000,
T0000249,2,ACC-004,1,2.00,2.00,0.4000,
T0000250,1,EDI-001,1,20.00,18.00,6.0000,
T0000250,2,FLO-007,1,32.00,32.00,13.0000,
T0000251,1,TOP-001,1,35.00,31.50,12.0000,
T0000251,2,FLO-007,1,32.00,32.00,13.0000,
T0000252,1,ACC-002,1,3.00,3.00,0.6000,
T0000252,2,VAP-003,1,32.00,32.00,12.0000,
T0000252,3,VAP-005,1,28.00,28.00,9.0000,
T0000252,4,EDI-001,1,20.00,20.00,6.0000,
T0000252,5,PRE-005,2,6.00,6.00,1.8000,
T0000253,1,VAP-003,2,32.00,32.00,12.0000,
T0000253,2,CON-002,1,45.00,45.00,18.0000,
T0000253,3,EDI-004,1,25.00,25.00,7.5000,
T0000254,1,FLO-001,1,35.00,35.00,14.0000,
T0000255,1,PRE-002,1,10.00,10.00,3.4000,
T0000256,1,PRE-005,1,6.00,6.00,1.8000,
T0000256,2,FLO-001,1,35.00,35.00,14.0000,
T0000257,1,PRE-005,1,6.00,6.00,1.8000,
T0000258,1,VAP-006,1,15.00,15.00,4.0000,
T0000258,2,VAP-002,1,40.00,32.00,14.0000,
T0000259,1,FLO-003,1,70.00,70.00,28.0000,
T0000259,2,VAP-001,2,55.00,55.00,22.0000,
T0000259,3,FLO-007,1,32.00,32.00,13.0000,
T0000260,1,PRE-001,1,10.00,10.00,3.2000,
T0000260,2,ACC-005,1,12.00,12.00,2.5000,
T0000260,3,EDI-001,2,20.00,18.00,6.0000,
T0000260,4,CON-002,1,45.00,45.00,18.0000,
T0000261,1,PRE-003,1,18.00,18.00,6.0000,
T0000261,2,FLO-004,1,38.00,38.00,15.0000,
T0000262,1,EDI-001,1,20.00,20.00,6.0000,
T0000263,1,ACC-004,1,2.00,2.00,0.4000,
T0000263,2,PRE-004,1,35.00,35.00,12.0000,
T0000263,3,EDI-005,2,14.00,14.00,4.0000,
T0000264,1,FLO-005,2,38.00,34.20,15.5000,
T0000264,2,PRE-001,1,10.00,10.00,3.2000,
T0000264,3,FLO-001,1,35.00,35.00,14.0000,
T0000264,4,FLO-008,1,32.00,32.00,13.5000,
T0000264,5,CON-001,1,75.00,75.00,32.0000,
T0000265,1,TIN-002,2,45.00,45.00,16.0000,
T0000266,1,EDI-007,1,18.00,18.00,6.0000,
T0000267,1,CON-002,1,45.00,45.00,18.0000,
T0000267,2,VAP-005,1,28.00,28.00,9.0000,
T0000268,1,PRE-004,1,35.00,35.00,12.0000,
T0000268,2,PRE-002,1,10.00,10.00,3.4000,
T0000269,1,ACC-004,1,2.00,1.60,0.4000,
T0000270,1,FLO-007,1,32.00,32.00,13.0000,
T0000271,1,PRE-001,1,10.00,9.00,3.2000,
T0000272,1,PRE-001,1,10.00,10.00,3.2000,
T0000272,2,PRE-002,1,10.00,9.00,3.4000,
T0000272,3,FLO-001,1,35.00,35.00,14.0000,
T0000272,4,EDI-001,2,20.00,20.00,6.0000,
T0000273,1,VAP-004,1,60.00,48.00,24.0000,
T0000274,1,ACC-002,1,3.00,2.70,0.6000,
T0000274,2,FLO-009,1,210.00,189.00,95.0000,
T0000275,1,PRE-004,1,35.00,35.00,12.0000,
T0000275,2,EDI-005,1,14.00,14.00,4.0000,
T0000275,3,ACC-004,1,2.00,2.00,0.4000,
T0000275,4,PRE-005,1,6.00,6.00,1.8000,
T0000276,1,PRE-005,1,6.00,6.00,1.8000,
T0000277,1,PRE-002,2,10.00,10.00,3.4000,
T0000278,1,ACC-002,2,3.00,3.00,0.6000,
T0000279,1,FLO-004,1,38.00,38.00,15.0000,
T0000280,1,PRE-001,1,10.00,8.00,3.2000,
T0000281,1,PRE-004,1,35.00,35.00,12.0000,
T0000282,1,EDI-001,2,20.00,20.00,6.0000,
T0000283,1,PRE-001,1,10.00,10.00,3.2000,
T0000283,2,VAP-002,1,40.00,40.00,14.0000,
T0000284,1,PRE-002,1,10.00,9.00,3.4000,
T0000285,1,FLO-001,2,35.00,35.00,14.0000,
T0000285,2,EDI-006,1,8.00,8.00,3.0000,
T0000286,1,FLO-001,1,35.00,35.00,14.0000,
T0000286,2,PRE-002,1,10.00,10.00,3.4000,
T0000287,1,PRE-005,1,6.00,6.00,1.8000,
T0000288,1,ACC-002,1,3.00,3.00,0.6000,
T0000288,2,EDI-001,1,20.00,20.00,6.0000,
T0000289,1,EDI-003,1,20.00,20.00,6.5000,
T0000289,2,PRE-001,2,10.00,10.00,3.2000,
T0000290,1,EDI-007,1,18.00,18.00,6.0000,
T0000290,2,ACC-001,2,20.00,20.00,5.0000,
T0000290,3,TIN-002,1,45.00,45.00,16.0000,
T0000291,1,VAP-003,2,32.00,32.00,12.0000,
T0000292,1,EDI-006,1,8.00,8.00,3.0000,
T0000292,2,FLO-010,1,45.00,45.00,18.0000,
T0000292,3,PRE-002,1,10.00,10.00,3.4000,
T0000293,1,PRE-005,1,6.00,6.00,1.8000,
T0000293,2,PRE-004,1,35.00,35.00,12.0000,
T0000294,1,PRE-002,1,10.00,10.00,3.4000,
T0000294,2,VAP-002,1,40.00,40.00,14.0000,
T0000294,3,ACC-001,2,20.00,16.00,5.0000,
T0000295,1,CON-003,1,30.00,30.00,12.0000,
T0000295,2,PRE-005,1,6.00,6.00,1.8000,
T0000296,1,FLO-008,1,32.00,32.00,13.5000,
T0000297,1,FLO-007,2,32.00,32.00,13.0000,
T0000297,2,PRE-002,2,10.00,10.00,3.4000,
T0000297,3,PRE-001,1,10.00,10.00,3.2000,
T0000298,1,FLO-005,1,38.00,38.00,15.5000,
T0000298,2,VAP-002,1,40.00,40.00,14.0000,
T0000298,3,FLO-008,1,32.00,32.00,13.5000,
T0000299,1,PRE-002,1,10.00,9.00,3.4000,
T0000299,2,EDI-003,1,20.00,16.00,6.5000,
T0000300,1,EDI-003,1,20.00,20.00,6.5000,
T0000300,2,PRE-002,1,10.00,10.00,3.4000,
T0000301,1,PRE-003,1,18.00,18.00,6.0000,
T0000302,1,VAP-003,1,32.00,28.80,12.0000,
T0000303,1,VAP-006,1,15.00,15.00,4.0000,
T0000304,1,ACC-004,1,2.00,2.00,0.4000,
T0000305,1,PRE-005,1,6.00,6.00,1.8000,
T0000306,1,CON-001,1,75.00,60.00,32.0000,
T0000306,2,VAP-005,1,28.00,28.00,9.0000,
T0000307,1,ACC-004,2,2.00,2.00,0.4000,
T0000308,1,VAP-002,1,40.00,36.00,14.0000,
T0000308,2,PRE-005,1,6.00,6.00,1.8000,
T0000309,1,ACC-001,1,20.00,20.00,5.0000,
T0000310,1,PRE-005,1,6.00,6.00,1.8000,
T0000310,2,VAP-001,1,55.00,55.00,22.0000,
T0000311,1,VAP-003,1,32.00,32.00,12.0000,
T0000312,1,EDI-004,1,25.00,25.00,7.5000,
T0000312,2,CON-003,1,30.00,30.00,12.0000,
T0000312,3,VAP-002,1,40.00,40.00,14.0000,
T0000313,1,FLO-001,1,35.00,35.00,14.0000,
T0000313,2,FLO-004,1,38.00,38.00,15.0000,
T0000313,3,ACC-002,2,3.00,3.00,0.6000,
T0000314,1,CON-002,1,45.00,40.50,18.0000,
T0000314,2,FLO-005,2,38.00,38.00,15.5000,
T0000314,3,EDI-001,1,20.00,20.00,6.0000,
T0000315,1,PRE-002,1,10.00,10.00,3.4000,
T0000315,2,VAP-001,1,55.00,55.00,22.0000,
T0000315,3,PRE-001,2,10.00,10.00,3.2000,
T0000316,1,FLO-002,1,40.00,40.00,16.0000,
T0000317,1,VAP-002,1,40.00,40.00,14.0000,
T0000318,1,FLO-005,1,38.00,38.00,15.5000,
T0000319,1,VAP-002,1,40.00,40.00,14.0000,
T0000319,2,FLO-004,1,38.00,34.20,15.0000,
T0000320,1,VAP-003,2,32.00,32.00,12.0000,
T0000320,2,EDI-002,1,22.00,22.00,7.0000,
T0000321,1,EDI-005,1,14.00,14.00,4.0000,
T0000321,2,PRE-004,1,35.00,35.00,12.0000,
T0000321,3,EDI-002,1,22.00,22.00,7.0000,
T0000322,1,CON-004,1,55.00,55.00,22.0000,
T0000322,2,VAP-004,1,60.00,60.00,24.0000,
T0000322,3,VAP-002,2,40.00,40.00,14.0000,
T0000322,4,EDI-004,1,25.00,22.50,7.5000,
T0000323,1,PRE-001,1,10.00,10.00,3.2000,
T0000324,1,EDI-007,1,18.00,18.00,6.0000,
T0000324,2,EDI-001,1,20.00,20.00,6.0000,
T0000324,3,PRE-002,1,10.00,10.00,3.4000,
T0000324,4,ACC-005,1,12.00,12.00,2.5000,
T0000324,5,VAP-006,2,15.00,15.00,4.0000,
T0000325,1,ACC-002,2,3.00,3.00,0.6000,
T0000326,1,PRE-001,2,10.00,10.00,3.2000,
T0000327,1,VAP-001,2,55.00,55.00,22.0000,
T0000327,2,FLO-004,1,38.00,30.40,15.0000,
T0000327,4,FLO-002,1,40.00,32.00,16.0000,
T0000327,5,PRE-001,1,10.00,10.00,3.2000,
T0000328,1,FLO-010,1,45.00,45.00,18.0000,
T0000329,1,FLO-008,1,32.00,32.00,13.5000,
T0000329,2,EDI-004,1,25.00,25.00,7.5000,
T0000330,1,VAP-005,1,28.00,28.00,9.0000,
T0000330,2,FLO-007,1,32.00,32.00,13.0000,
T0000331,1,EDI-007,1,18.00,18.00,6.0000,
T0000332,1,VAP-001,1,55.00,55.00,22.0000,
T0000332,2,TOP-002,2,24.00,24.00,9.0000,
T0000332,3,FLO-005,1,38.00,38.00,15.5000,
T0000333,1,FLO-003,1,70.00,70.00,28.0000,
T0000333,2,ACC-003,1,22.00,19.80,6.0000,
T0000333,3,PRE-005,1,6.00,6.00,1.8000,
T0000334,1,EDI-002,1,22.00,22.00,7.0000,
T0000334,2,ACC-004,2,2.00,2.00,0.4000,
T0000335,1,FLO-001,1,35.00,35.00,14.0000,
T0000336,1,ACC-004,1,2.00,2.00,0.4000,
T0000337,1,FLO-007,1,32.00,25.60,13.0000,
T0000338,1,CON-002,3,45.00,40.50,18.0000,
T0000338,2,PRE-003,1,18.00,14.40,6.0000,
T0000339,1,VAP-003,1,32.00,28.80,12.0000,
T0000340,1,EDI-003,2,20.00,18.00,6.5000,
T0000340,2,PRE-002,1,10.00,10.00,3.4000,
T0000340,3,EDI-001,2,20.00,18.00,6.0000,
T0000340,4,PRE-003,1,18.00,18.00,6.0000,
T0000340,5,ACC-004,1,2.00,2.00,0.4000,
T0000341,1,VAP-003,1,32.00,32.00,12.0000,
T0000341,2,EDI-007,3,18.00,18.00,6.0000,
T0000342,1,EDI-002,1,22.00,19.80,7.0000,
T0000342,2,FLO-004,2,38.00,38.00,15.0000,
T0000343,1,EDI-001,1,20.00,20.00,6.0000,
T0000343,2,PRE-005,2,6.00,6.00,1.8000,
T0000344,1,VAP-002,1,40.00,36.00,14.0000,
T0000344,2,ACC-001,2,20.00,20.00,5.0000,
T0000345,1,VAP-003,1,32.00,32.00,12.0000,
T0000345,2,FLO-002,1,40.00,40.00,16.0000,
T0000345,3,VAP-002,2,40.00,40.00,14.0000,
T0000345,4,VAP-004,1,60.00,54.00,24.0000,
T0000346,1,PRE-002,1,10.00,10.00,3.4000,
T0000347,1,EDI-004,1,25.00,25.00,7.5000,
T0000347,2,VAP-003,1,32.00,32.00,12.0000,
T0000347,3,PRE-005,1,6.00,6.00,1.8000,
T0000348,1,PRE-001,1,10.00,10.00,3.2000,
T0000348,2,VAP-005,1,28.00,28.00,9.0000,
T0000348,3,ACC-002,1,3.00,3.00,0.6000,
T0000349,1,EDI-006,2,8.00,8.00,3.0000,
T0000350,1,VAP-002,1,40.00,40.00,14.0000,
T0000350,2,VAP-001,1,55.00,55.00,22.0000,
T0000350,3,PRE-002,2,10.00,10.00,3.4000,
T0000350,4,FLO-008,1,32.00,28.80,13.5000,
T0000350,5,PRE-005,1,6.00,6.00,1.8000,
T0000351,1,FLO-001,1,35.00,35.00,14.0000,
T0000352,1,FLO-004,1,38.00,38.00,15.0000,
T0000352,2,FLO-005,2,38.00,38.00,15.5000,
T0000352,3,PRE-002,1,10.00,10.00,3.4000,
T0000353,1,PRE-004,1,35.00,35.00,12.0000,
T0000354,1,FLO-010,1,45.00,45.00,18.0000,
T0000354,2,VAP-001,2,55.00,55.00,22.0000,
T0000354,3,FLO-005,2,38.00,38.00,15.5000,
T0000355,1,FLO-008,1,32.00,32.00,13.5000,
T0000355,2,VAP-006,1,15.00,15.00,4.0000,
T0000355,3,FLO-001,1,35.00,35.00,14.0000,
T0000356,1,FLO-002,3,40.00,40.00,16.0000,
T0000356,2,FLO-004,1,38.00,38.00,15.0000,
T0000356,3,PRE-003,1,18.00,18.00,6.0000,
T0000356,4,FLO-008,1,32.00,32.00,13.5000,
T0000356,5,ACC-001,1,20.00,20.00,5.0000,
T0000357,1,FLO-007,1,32.00,32.00,13.0000,
T0000358,1,FLO-008,2,32.00,32.00,13.5000,
T0000358,2,VAP-001,1,55.00,55.00,22.0000,
T0000359,1,VAP-003,1,32.00,32.00,12.0000,
T0000359,2,ACC-004,1,2.00,2.00,0.4000,
T0000360,1,VAP-005,1,28.00,28.00,9.0000,
T0000360,2,CON-003,1,30.00,30.00,12.0000,
T0000360,3,CON-004,1,55.00,55.00,22.0000,
T0000361,1,ACC-002,2,3.00,3.00,0.6000,
T0000361,2,VAP-004,1,60.00,60.00,24.0000,
T0000361,3,FLO-002,1,40.00,40.00,16.0000,
T0000362,1,TOP-002,1,24.00,21.60,9.0000,
T0000362,2,ACC-004,1,2.00,2.00,0.4000,
T0000362,3,CON-002,1,45.00,45.00,18.0000,
T0000363,1,ACC-004,1,2.00,1.60,0.4000,
T0000363,2,PRE-004,1,35.00,35.00,12.0000,
T0000363,3,PRE-005,1,6.00,6.00,1.8000,
T0000363,4,VAP-002,1,40.00,40.00,14.0000,
T0000364,1,FLO-001,3,35.00,35.00,14.0000,
T0000364,2,PRE-003,1,18.00,18.00,6.0000,
T0000364,3,PRE-002,1,10.00,10.00,3.4000,
T0000365,1,FLO-001,2,35.00,35.00,14.0000,
T0000366,1,PRE-001,2,10.00,10.00,3.2000,
T0000366,2,EDI-007,3,18.00,18.00,6.0000,
T0000366,3,ACC-002,1,3.00,3.00,0.6000,
T0000367,1,FLO-004,1,38.00,38.00,15.0000,
T0000367,2,EDI-006,1,8.00,8.00,3.0000,
T0000368,1,PRE-004,1,35.00,35.00,12.0000,
T0000368,2,CON-001,1,75.00,67.50,32.0000,
T0000369,1,PRE-001,1,10.00,10.00,3.2000,
T0000370,1,EDI-005,1,14.00,14.00,4.0000,
T0000370,2,VAP-006,1,15.00,15.00,4.0000,
T0000371,1,PRE-001,1,10.00,10.00,3.2000,
T0000371,2,ACC-004,1,2.00,2.00,0.4000,
T0000372,1,EDI-001,1,20.00,20.00,6.0000,
T0000373,1,FLO-007,1,32.00,32.00,13.0000,
T0000373,2,FLO-003,2,70.00,63.00,28.0000,
T0000373,3,VAP-003,1,32.00,32.00,12.0000,
T0000374,1,EDI-007,3,18.00,18.00,6.0000,
T0000374,2,PRE-003,1,18.00,18.00,6.0000,
T0000375,1,FLO-004,1,38.00,34.20,15.0000,
T0000375,2,PRE-005,1,6.00,5.40,1.8000,
T0000375,3,EDI-004,1,25.00,25.00,7.5000,
T0000376,1,EDI-005,1,14.00,11.20,4.0000,
T0000377,1,EDI-005,1,14.00,14.00,4.0000,
T0000377,2,PRE-002,1,10.00,10.00,3.4000,
T0000378,1,VAP-005,1,28.00,28.00,9.0000,
T0000378,2,FLO-004,1,38.00,38.00,15.0000,
T0000378,3,PRE-005,1,6.00,6.00,1.8000,
T0000379,1,PRE-005,1,6.00,4.80,1.8000,
T0000379,2,TIN-002,1,45.00,40.50,16.0000,
T0000379,3,EDI-003,1,20.00,16.00,6.5000,
T0000380,1,VAP-001,1,55.00,55.00,22.0000,
T0000381,1,PRE-005,1,6.00,6.00,1.8000,
T0000382,1,EDI-006,1,8.00,7.20,3.0000,
T0000382,2,PRE-005,3,6.00,6.00,1.8000,
T0000382,3,ACC-002,1,3.00,3.00,0.6000,
T0000382,4,VAP-002,1,40.00,36.00,14.0000,
T0000383,1,PRE-002,1,10.00,10.00,3.4000,
T0000383,2,PRE-005,1,6.00,6.00,1.8000,
T0000384,1,PRE-003,1,18.00,18.00,6.0000,
T0000385,1,FLO-001,1,35.00,35.00,14.0000,
T0000385,2,VAP-003,1,32.00,32.00,12.0000,
T0000385,3,FLO-004,1,38.00,38.00,15.0000,
T0000386,1,FLO-007,1,32.00,32.00,13.0000,
T0000386,2,FLO-001,1,35.00,35.00,14.0000,
T0000387,1,VAP-005,1,28.00,28.00,9.0000,
T0000387,2,PRE-001,2,10.00,10.00,3.2000,
T0000388,1,FLO-007,1,32.00,32.00,13.0000,
T0000389,1,FLO-004,1,38.00,30.40,15.0000,
T0000390,1,PRE-001,1,10.00,10.00,3.2000,
T0000391,1,FLO-008,1,32.00,32.00,13.5000,
T0000391,2,PRE-002,1,10.00,10.00,3.4000,
T0000392,1,TOP-001,1,35.00,35.00,12.0000,
T0000393,1,EDI-004,1,25.00,25.00,7.5000,
T0000394,1,VAP-002,1,40.00,40.00,14.0000,
T0000394,3,ACC-004,1,2.00,2.00,0.4000,
T0000395,1,TIN-002,2,45.00,45.00,16.0000,
T0000396,1,EDI-001,2,20.00,20.00,6.0000,
T0000396,2,VAP-002,1,40.00,40.00,14.0000,
T0000397,1,EDI-003,1,20.00,20.00,6.5000,
T0000398,1,TOP-002,2,24.00,24.00,9.0000,
T0000399,1,VAP-003,1,32.00,32.00,12.0000,
T0000399,2,FLO-007,1,32.00,32.00,13.0000,
T0000400,1,FLO-005,3,38.00,38.00,15.5000,
T0000401,1,PRE-003,1,18.00,18.00,6.0000,
T0000402,1,EDI-006,1,8.00,8.00,3.0000,
T0000402,2,ACC-004,1,2.00,2.00,0.4000,
T0000402,3,FLO-010,1,45.00,45.00,18.0000,
T0000402,4,EDI-001,2,20.00,20.00,6.0000,
T0000403,1,ACC-004,1,2.00,2.00,0.4000,
T0000403,2,VAP-006,1,15.00,15.00,4.0000,
T0000404,1,FLO-004,1,38.00,38.00,15.0000,
T0000405,1,EDI-006,2,8.00,8.00,3.0000,
T0000406,1,EDI-006,1,8.00,8.00,3.0000,
T0000406,2,ACC-004,1,2.00,2.00,0.4000,
T0000407,1,PRE-001,1,10.00,10.00,3.2000,
T0000407,2,EDI-004,1,25.00,20.00,7.5000,
T0000407,3,VAP-003,1,32.00,32.00,12.0000,
T0000408,1,FLO-002,1,40.00,40.00,16.0000,
T0000408,2,ACC-002,1,3.00,3.00,0.6000,
T0000409,1,ACC-004,1,2.00,2.00,0.4000,
T0000409,3,CON-002,1,45.00,45.00,18.0000,
T0000410,1,EDI-002,1,22.00,22.00,7.0000,
T0000411,1,FLO-002,2,40.00,40.00,16.0000,
T0000412,1,FLO-002,1,40.00,40.00,16.0000,
T0000412,2,VAP-001,1,55.00,55.00,22.0000,
T0000412,3,EDI-004,1,25.00,25.00,7.5000,
T0000413,1,VAP-002,1,40.00,40.00,14.0000,
T0000413,2,PRE-002,1,10.00,10.00,3.4000,
T0000413,3,PRE-003,1,18.00,18.00,6.0000,
T0000414,1,PRE-001,2,10.00,10.00,3.2000,
T0000414,2,FLO-006,1,120.00,120.00,52.0000,
T0000414,3,CON-001,1,75.00,75.00,32.0000,
T0000414,4,FLO-002,1,40.00,40.00,16.0000,
T0000414,5,PRE-002,1,10.00,10.00,3.4000,
T0000415,1,PRE-005,2,6.00,6.00,1.8000,
T0000415,2,FLO-005,1,38.00,38.00,15.5000,
T0000415,3,VAP-002,1,40.00,40.00,14.0000,
T0000416,1,VAP-005,2,28.00,28.00,9.0000,
T0000417,1,FLO-005,1,38.00,38.00,15.5000,
T0000418,1,FLO-002,1,40.00,40.00,16.0000,
T0000418,2,ACC-004,1,2.00,2.00,0.4000,
T0000418,3,VAP-004,2,60.00,60.00,24.0000,
T0000418,4,EDI-004,1,25.00,25.00,7.5000,
T0000419,1,VAP-004,1,60.00,60.00,24.0000,
T0000419,2,VAP-005,1,28.00,28.00,9.0000,
T0000420,1,VAP-001,1,55.00,55.00,22.0000,
T0000420,2,VAP-005,1,28.00,28.00,9.0000,
T0000420,3,PRE-002,1,10.00,10.00,3.4000,
T0000421,1,FLO-007,1,32.00,32.00,13.0000,
T0000421,2,ACC-003,2,22.00,22.00,6.0000,
T0000422,1,PRE-001,1,10.00,10.00,3.2000,
T0000422,2,PRE-002,1,10.00,10.00,3.4000,
T0000423,1,FLO-004,1,38.00,38.00,15.0000,
T0000423,2,VAP-003,1,32.00,32.00,12.0000,
T0000423,3,VAP-006,2,15.00,15.00,4.0000,
T0000424,1,FLO-004,3,38.00,38.00,15.0000,
T0000424,2,PRE-003,1,18.00,18.00,6.0000,
T0000425,1,FLO-001,1,35.00,31.50,14.0000,
T0000425,2,EDI-003,1,20.00,20.00,6.5000,
T0000426,1,EDI-001,1,20.00,20.00,6.0000,
T0000427,1,VAP-001,2,55.00,55.00,22.0000,
T0000427,2,FLO-002,2,40.00,36.00,16.0000,
T0000427,3,VAP-002,1,40.00,40.00,14.0000,
T0000427,4,VAP-003,1,32.00,32.00,12.0000,
T0000428,1,FLO-007,1,32.00,32.00,13.0000,
T0000429,1,TIN-001,2,50.00,50.00,18.0000,
T0000429,3,PRE-002,2,10.00,10.00,3.4000,
T0000429,4,FLO-004,1,38.00,34.20,15.0000,
T0000429,5,VAP-006,1,15.00,15.00,4.0000,
T0000430,1,VAP-002,2,40.00,40.00,14.0000,
T0000431,1,ACC-004,1,2.00,2.00,0.4000,
T0000432,1,EDI-003,2,20.00,20.00,6.5000,
T0000433,1,FLO-007,1,32.00,32.00,13.0000,
T0000434,1,EDI-004,1,25.00,25.00,7.5000,
T0000435,1,PRE-003,1,18.00,16.20,6.0000,
T0000435,2,PRE-002,1,10.00,9.00,3.4000,
T0000435,3,PRE-001,1,10.00,10.00,3.2000,
T0000436,1,FLO-002,1,40.00,40.00,16.0000,
T0000436,2,VAP-005,2,28.00,28.00,9.0000,
T0000436,3,VAP-002,1,40.00,40.00,14.0000,
T0000436,4,FLO-008,1,32.00,32.00,13.5000,
T0000437,1,PRE-003,1,18.00,18.00,6.0000,
T0000438,1,FLO-004,1,38.00,38.00,15.0000,
T0000438,2,VAP-004,1,60.00,60.00,24.0000,
T0000438,3,PRE-001,1,10.00,10.00,3.2000,
T0000439,1,PRE-004,1,35.00,35.00,12.0000,
T0000439,2,ACC-004,1,2.00,2.00,0.4000,
T0000440,1,ACC-002,2,3.00,3.00,0.6000,
T0000441,1,EDI-001,1,20.00,20.00,6.0000,
T0000441,2,CON-003,1,30.00,30.00,12.0000,
T0000441,3,FLO-002,3,40.00,40.00,16.0000,
T0000442,1,EDI-002,1,22.00,22.00,7.0000,
T0000442,3,CON-003,1,30.00,30.00,12.0000,
T0000443,1,VAP-003,1,32.00,32.00,12.0000,
T0000444,1,PRE-002,1,10.00,10.00,3.4000,
T0000444,2,CON-001,1,75.00,75.00,32.0000,
T0000445,1,FLO-003,1,70.00,70.00,28.0000,
T0000445,2,FLO-001,1,35.00,35.00,14.0000,
T0000445,3,PRE-005,1,6.00,6.00,1.8000,
T0000446,1,FLO-003,3,70.00,70.00,28.0000,
T0000447,1,PRE-001,1,10.00,8.00,3.2000,
T0000447,2,VAP-006,1,15.00,15.00,4.0000,
T0000447,3,FLO-007,2,32.00,25.60,13.0000,
T0000447,4,PRE-003,1,18.00,14.40,6.0000,
T0000448,1,FLO-004,3,38.00,38.00,15.0000,
T0000448,2,PRE-005,1,6.00,6.00,1.8000,
T0000448,4,FLO-002,1,40.00,40.00,16.0000,
T0000448,5,EDI-001,1,20.00,20.00,6.0000,
T0000449,1,ACC-004,2,2.00,2.00,0.4000,
T0000449,2,VAP-005,2,28.00,28.00,9.0000,
T0000450,1,EDI-001,1,20.00,20.00,6.0000,
T0000450,2,FLO-008,1,32.00,28.80,13.5000,
T0000451,1,VAP-005,1,28.00,28.00,9.0000,
T0000451,2,ACC-001,1,20.00,20.00,5.0000,
T0000451,3,FLO-004,1,38.00,38.00,15.0000,
T0000452,1,PRE-001,1,10.00,10.00,3.2000,
T0000452,2,VAP-002,1,40.00,40.00,14.0000,
T0000453,1,PRE-005,1,6.00,6.00,1.8000,
T0000453,2,FLO-005,1,38.00,38.00,15.5000,
T0000453,3,PRE-001,2,10.00,8.00,3.2000,
T0000454,1,ACC-002,1,3.00,3.00,0.6000,
T0000455,1,ACC-001,1,20.00,20.00,5.0000,
T0000456,1,FLO-004,1,38.00,38.00,15.0000,
T0000456,2,VAP-005,2,28.00,28.00,9.0000,
T0000457,1,FLO-002,1,40.00,36.00,16.0000,
T0000457,2,EDI-007,1,18.00,18.00,6.0000,
T0000458,1,ACC-002,1,3.00,3.00,0.6000,
T0000459,1,ACC-001,1,20.00,20.00,5.0000,
T0000459,2,FLO-002,3,40.00,40.00,16.0000,
T0000459,3,CON-001,1,75.00,75.00,32.0000,
T0000459,4,ACC-002,1,3.00,3.00,0.6000,
T0000460,1,EDI-001,1,20.00,20.00,6.0000,
T0000461,1,EDI-006,1,8.00,6.40,3.0000,
T0000462,1,CON-003,1,30.00,30.00,12.0000,
T0000462,2,VAP-006,1,15.00,15.00,4.0000,
T0000463,1,PRE-001,1,10.00,10.00,3.2000,
T0000464,1,FLO-005,1,38.00,38.00,15.5000,
T0000465,1,FLO-008,1,32.00,32.00,13.5000,
T0000466,1,FLO-001,1,35.00,35.00,14.0000,
T0000466,2,VAP-003,1,32.00,32.00,12.0000,
T0000467,1,VAP-002,1,40.00,40.00,14.0000,
T0000467,2,ACC-004,1,2.00,2.00,0.4000,
T0000467,3,PRE-001,1,10.00,10.00,3.2000,
T0000468,1,ACC-002,1,3.00,3.00,0.6000,
T0000469,1,FLO-007,2,32.00,32.00,13.0000,
T0000469,2,FLO-002,1,40.00,40.00,16.0000,
T0000470,1,FLO-007,1,32.00,32.00,13.0000,
T0000470,2,VAP-005,1,28.00,28.00,9.0000,
T0000470,3,FLO-004,1,38.00,38.00,15.0000,
T0000471,1,PRE-001,1,10.00,10.00,3.2000,
T0000472,1,ACC-004,1,2.00,2.00,0.4000,
T0000473,1,PRE-002,1,10.00,8.00,3.4000,
T0000473,2,PRE-005,1,6.00,6.00,1.8000,
T0000473,3,FLO-010,2,45.00,45.00,18.0000,
T0000474,1,PRE-005,1,6.00,6.00,1.8000,
T0000474,2,PRE-002,1,10.00,10.00,3.4000,
T0000475,1,PRE-001,1,10.00,10.00,3.2000,
T0000475,2,FLO-002,1,40.00,40.00,16.0000,
T0000476,1,VAP-005,1,28.00,28.00,9.0000,
T0000476,2,FLO-002,1,40.00,40.00,16.0000,
T0000476,3,EDI-001,1,20.00,18.00,6.0000,
T0000477,1,EDI-003,1,20.00,20.00,6.5000,
T0000477,2,PRE-004,2,35.00,35.00,12.0000,
T0000478,1,CON-001,1,75.00,60.00,32.0000,
T0000478,2,FLO-007,1,32.00,25.60,13.0000,
T0000478,3,ACC-002,1,3.00,3.00,0.6000,
T0000479,1,PRE-002,3,10.00,10.00,3.4000,
T0000479,3,FLO-007,1,32.00,32.00,13.0000,
T0000480,1,ACC-003,1,22.00,22.00,6.0000,
T0000481,1,EDI-002,1,22.00,22.00,7.0000,
T0000482,1,ACC-004,1,2.00,2.00,0.4000,
T0000482,2,FLO-005,3,38.00,38.00,15.5000,
T0000483,1,FLO-001,1,35.00,35.00,14.0000,
T0000483,2,TOP-001,2,35.00,35.00,12.0000,
T0000484,1,EDI-002,1,22.00,22.00,7.0000,
T0000484,2,FLO-007,2,32.00,32.00,13.0000,
T0000485,1,FLO-005,1,38.00,38.00,15.5000,
T0000485,2,ACC-004,1,2.00,2.00,0.4000,
T0000485,3,FLO-002,2,40.00,40.00,16.0000,
